Word	V	A	D	Anger	Disgust	Fear	Joy	Sadness	Surprise	Danger	Resource_Value	Social_Bond	Goal_Proximity	Is_Expanded
reorganizer	0.417	0.667	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.6	1
reorient	0.048	0.625	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.3	0.8	1
reorientation	0.524	0.667	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.3	0.8	1
rep	0.04	0.02	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.6	0.5	1
repack	0.0	0.667	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.5	1
repackage	0.0	0.583	0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.5	1
repaint	0.244	-0.236	-0.384	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.1	0.3	1
repair	0.166	-0.08	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.3	0.8	1
repair shop	-0.104	0.09	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.9	0.5	0.8	1
repairable	0.542	-0.375	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.2	0.7	1
repairer	0.429	0.667	0.524	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.8	0.8	1
repairman	0.164	-0.148	0.414	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.8	0.8	1
repairment	0.667	0.667	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.2	0.7	1
repaper	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.1	0.2	1
reparability	0.667	-0.667	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.1	0.6	1
reparable	0.625	-0.667	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.1	0.6	1
reparably	0.667	0.0	-0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.1	0.5	1
reparation	0.062	0.23	0.464	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.4	0.6	1
reparative	0.667	0.519	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.4	0.7	1
reparatory	0.611	0.542	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.3	0.6	1
repartee	0.667	0.667	0.593	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.7	0.4	1
repartition	0.0	0.417	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.3	0.4	1
repast	0.619	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.9	1
repatriate	0.667	0.708	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.6	1
repatriation	0.667	-0.5	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.5	1
repave	0.556	0.583	0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.2	0.7	1
repay	-0.062	0.264	0.184	1.0	0.0	0.0	1.0	0.0	0.0	0.1	0.8	0.8	0.9	1
repayable	0.667	-0.5	0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.6	0.7	1
repayment	-0.042	-0.02	-0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	0.7	0.8	1
repeal	-0.48	-0.04	-0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.4	1
repeat	-0.02	0.058	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.2	0.5	1
repeat offender	-0.406	0.108	-0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.1	1
repeat on	-0.194	-0.044	-0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.2	1
repeatability	0.889	-0.593	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.6	1
repeatable	0.556	0.0	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.6	1
repeated	-0.142	-0.056	-0.372	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.2	0.4	1
repeatedly	-0.042	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.2	0.4	1
repeater	-0.042	-0.148	-0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.3	0.6	1
repel	-0.552	0.24	-0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.1	0.2	1
repellant	-0.416	0.24	-0.148	0.0	1.0	1.0	0.0	0.0	0.0	0.3	0.6	0.2	0.5	1
repellence	-0.667	-0.667	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.1	0.3	1
repellency	-0.667	-0.619	0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.1	0.3	1
repellent	-0.428	0.0	-0.018	1.0	1.0	1.0	0.0	0.0	0.0	0.3	0.6	0.2	0.5	1
repellently	-0.889	-0.458	-0.519	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.1	0.2	1
repelling	-0.632	0.266	-0.142	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	1
repent	-0.102	-0.156	-0.228	0.0	0.0	1.0	0.0	0.0	0.0	0.1	0.3	0.6	0.5	1
repentance	-0.166	0.208	-0.352	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.7	0.6	1
repentant	-0.348	0.0	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.7	0.6	1
repentantly	0.458	-0.63	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.7	0.6	1
repercussion	-0.63	0.458	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.3	0.2	1
repercussions	-0.667	0.667	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.1	1
repercussive	-0.556	0.667	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.3	0.2	1
repertoire	0.266	0.188	0.334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.4	0.7	1
repertory	0.124	-0.054	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.4	0.6	1
repetition	-0.25	0.038	-0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.3	0.4	1
repetitious	-0.667	0.476	-0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.3	1
repetitiously	-0.625	0.63	-0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.3	1
repetitiousness	-0.667	-0.63	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.2	0.2	1
repetitive	-0.36	-0.124	-0.276	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.3	1
repetitively	-0.667	0.444	-0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.3	1
repetitiveness	-0.667	-0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.2	1
rephrase	0.094	-0.098	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.6	0.7	1
replace	-0.166	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.4	0.6	1
replaceable	-0.333	-0.619	-0.593	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.5	1
replaced	-0.37	0.417	-0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.3	0.4	1
replacement	-0.23	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.3	0.6	1
replacer	0.0	0.667	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.2	0.3	1
replant	0.667	0.667	0.524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.7	1
replay	0.224	0.044	0.522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.2	1
replenish	0.23	-0.328	0.378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.9	1
replenishment	0.667	0.667	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.9	1
replete	0.104	-0.006	0.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.5	1
repletion	0.407	-0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.6	1
replica	-0.04	0.04	-0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.2	0.3	1
replicable	0.722	0.0	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.5	1
replicant	-0.056	0.333	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.2	0.2	0.2	1
replicate	-0.04	0.26	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.2	0.6	1
replicated	0.667	0.583	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.5	1
replication	-0.316	0.236	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.2	0.6	1
replicator	0.0	0.63	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.8	0.2	0.7	1
replied	0.37	0.63	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.6	1
replier	0.0	0.583	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.6	1
reply	0.524	-0.42	0.192	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.6	1
repo	-0.667	0.611	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.1	1
repopulate	0.625	0.667	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.9	0.9	1
repopulation	0.667	0.667	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.8	0.8	1
report	0.166	-0.112	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.5	0.6	1
report back	0.0	-0.048	-0.234	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.6	0.7	1
report card	-0.096	-0.066	-0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.4	0.5	1
report in	0.134	-0.046	-0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.6	0.6	1
report to	-0.104	0.012	-0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.4	0.5	1
reportable	0.0	0.417	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.4	1
reported	-0.164	-0.116	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.4	1
reportedly	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.3	1
reporter	0.062	0.1	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.4	0.4	1
repose	-0.062	-0.8	-0.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.4	1
reposed	0.667	-1.0	-0.524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.3	1
reposeful	0.667	-1.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.3	1
reposit	0.0	-0.667	0.389	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.3	0.5	1
reposition	-0.184	0.058	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.3	0.6	1
repository	-0.188	-0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.3	0.6	1
repossess	-0.164	0.334	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.1	0.1	1
repossession	-0.667	0.571	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.1	0.0	1
repost	-0.114	-0.092	-0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.3	0.4	1
repower	0.625	0.667	0.963	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.2	0.7	1
reprehend	-0.667	0.667	0.963	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	1
reprehensibility	-1.0	-0.667	-0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.1	0.1	1
reprehensible	-0.368	0.138	-0.298	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.1	0.1	1
reprehensibly	-1.0	0.667	-0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.1	0.1	1
reprehension	-0.611	-0.542	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.2	1
reprehensive	-0.867	-0.667	-0.519	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.1	0.1	1
reprehensively	-0.963	0.208	-0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.1	0.1	1
represent	0.562	-0.134	0.722	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.6	1
representable	0.63	-0.583	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.5	1
representation	0.354	0.084	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.6	0.6	1
representational	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.4	1
representative	0.408	-0.268	0.388	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.7	0.7	1
representative democracy	0.266	0.38	0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.8	0.8	1
representatively	0.667	-0.667	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.4	1
representativeness	0.667	0.0	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.4	1
represented	0.448	-0.112	0.376	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
representing	0.592	-0.072	0.666	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
repress	-0.584	0.224	0.072	0.0	0.0	0.0	0.0	1.0	0.0	0.7	0.1	0.2	0.3	1
repressed	-0.643	-0.326	-0.378	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	1
repressible	-0.625	-0.667	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.3	1
repression	-0.572	0.528	-0.038	0.0	0.0	1.0	0.0	0.0	0.0	0.6	0.0	0.2	0.1	1
repressive	-0.667	0.143	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.1	0.1	1
repressively	-0.667	-0.625	0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.1	0.1	1
repressiveness	-0.875	-0.667	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.2	0.1	1
repressor	-0.667	-0.667	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	1
reprieve	0.062	-0.058	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.7	0.8	1
reprimand	-0.694	0.056	-0.07	1.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	1
reprint	0.02	-0.102	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.5	1
reprisal	-0.75	0.576	0.09	1.0	0.0	1.0	0.0	1.0	0.0	0.8	0.0	0.1	0.1	1
reprise	-0.082	0.0	-0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.4	1
reproach	-0.52	0.51	-0.232	1.0	1.0	0.0	0.0	1.0	0.0	0.4	0.1	0.3	0.2	1
reproachable	-1.0	-0.667	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.3	1
reproachful	-0.667	-0.63	-0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	1
reproachfully	-0.667	-0.444	-0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	1
reprobate	-0.741	0.667	-0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.2	0.2	1
reprobation	-0.889	-0.259	-0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	1
reprocess	0.056	0.667	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.4	0.7	1
reproduce	0.646	0.244	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.9	1.0	1
reproducer	0.583	0.667	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	0.5	0.9	1
reproducibility	0.762	-0.556	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.7	1
reproducible	0.708	-0.571	0.741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.6	1
reproduction	0.6	0.472	0.426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	1
reproductive	0.54	0.208	0.712	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9	0.5	0.9	1
reproductively	0.067	0.571	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.3	0.7	1
reprogram	0.038	-0.192	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.2	0.6	1
reproof	-0.667	-0.375	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.1	0.2	1
reprove	-0.667	0.667	-0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.1	0.1	1
reptile	-0.3	0.132	-0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.0	0.2	1
reptilian	-0.5	0.167	0.857	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.0	0.1	1
republic	0.27	-0.32	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.5	0.4	1
republican	-0.204	0.102	0.328	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.4	0.3	1
republican party	0.112	0.28	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.3	0.3	1
republicanism	0.0	0.63	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.3	0.3	1
republication	0.407	0.667	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	1
republish	0.389	0.667	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	1
repudiate	-0.619	0.625	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.0	0.1	1
repudiation	-0.666	0.372	-0.452	1.0	1.0	0.0	0.0	0.0	0.0	0.4	0.1	0.0	0.1	1
repudiator	-0.667	0.667	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.0	0.1	1
repugnance	-0.876	0.368	-0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.2	1
repugnancy	-1.0	-0.926	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.2	1
repugnant	-0.878	0.47	-0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.2	1
repugnantly	-1.0	0.556	-0.833	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.1	0.2	1
repulse	-0.667	0.917	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.1	0.1	1
repulsion	-0.506	0.346	-0.294	0.0	1.0	1.0	0.0	0.0	0.0	0.5	0.1	0.2	0.1	1
repulsive	-0.708	0.55	-0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.1	0.1	1
repulsively	-1.0	0.722	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.1	1
repulsiveness	-1.0	-0.37	-0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.1	1
repurchase	0.062	0.184	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.5	0.8	1
repurpose	0.667	0.667	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	0.5	0.9	1
reputability	0.867	-0.417	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.8	0.7	1
reputable	0.562	-0.076	0.838	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.9	0.8	1
reputably	0.889	0.0	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.8	0.7	1
reputation	0.48	0.084	0.442	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.8	0.7	1
reputational	0.444	-0.667	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.7	0.6	1
repute	0.458	0.0	0.404	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.7	0.6	1
reputed	-0.122	0.056	0.254	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.6	0.5	1
reputedly	0.0	0.0	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.6	0.5	1
requalification	0.667	0.667	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.5	0.9	1
request	0.25	-0.058	0.236	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.6	1
requester	0.0	0.667	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.5	1
requestor	0.208	0.667	-0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.5	1
requiem	-0.05	-0.236	-0.148	0.0	0.0	0.0	0.0	1.0	0.0	0.6	0.0	0.2	0.1	1
require	-0.204	-0.122	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.4	0.7	1
required	0.166	0.018	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.4	0.8	1
requirement	0.02	-0.122	0.456	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.3	0.9	1
requisite	-0.104	-0.274	0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.2	0.9	1
requisitely	0.0	-0.524	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.2	0.7	1
requisition	-0.044	0.02	0.298	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.9	0.3	0.8	1
requital	0.667	0.333	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.6	0.7	0.5	1
requite	0.556	0.333	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.8	0.5	1
reread	-0.104	-0.246	-0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.5	1
rerecord	0.381	0.667	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.4	1
reregister	0.0	0.476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.2	0.4	1
reregulate	-0.417	0.667	0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.3	1
rerelease	0.625	0.667	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.3	1
reroll	0.167	0.63	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.1	0.4	1
reroof	0.125	0.667	0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.8	0.1	0.6	1
reroute	0.08	0.196	0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.1	0.7	1
rerun	-0.334	0.24	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	1
resale	0.625	-0.133	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.3	0.5	1
resample	0.0	0.571	0.458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	1
rescale	0.0	0.667	0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.4	1
reschedule	-0.124	-0.156	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	1
rescind	-0.306	-0.24	-0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.1	1
rescindable	-0.667	-0.519	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.2	1
rescission	-0.334	0.058	-0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.1	1
rescore	0.0	0.63	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.4	1
rescrub	-0.583	0.667	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.2	0.3	1
rescue	0.612	0.616	0.7	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.9	1.0	1.0	1
rescue dog	0.678	0.272	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.9	1
rescued	1.0	0.556	-0.815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.0	1
rescuer	0.963	0.926	0.926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.0	1.0	1
reseal	0.143	0.667	0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	1
research	0.266	0.326	0.482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.4	0.8	1
research paper	0.142	-0.032	0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.7	1
research project	0.276	0.216	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.5	0.8	1
research team	0.416	0.158	0.534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.9	0.9	1
researcher	0.138	0.02	0.714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.9	1
researchers	0.667	0.519	0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.6	0.8	1
reseat	0.0	0.519	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.4	1
resection	-0.25	-0.036	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6	0.2	0.2	0.3	1
reseed	0.667	0.667	0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.3	0.6	1
reselect	0.0	0.583	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.3	0.7	1
reselection	0.0	0.593	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.3	0.7	1
resell	0.4	0.667	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.4	0.6	1
reseller	0.0	0.611	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.4	0.6	1
resemblance	0.486	-0.568	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.3	1
resemble	0.204	-0.224	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.3	1
resembling	0.184	-0.5	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.3	1
